sales,quantity,profit,label
58.73,7,14.6825,1
93.344,4,32.6704,1
17.05,5,8.184,1
8.096,2,2.7324,1
30.36,4,13.0548,1
23.34,3,10.9698,1
51.55,5,24.2285,1
119.9,2,43.163999999999994,1
1317.4920000000002,6,292.776,0
63.84,8,18.5136,1
3.592,1,1.1225,1
86.26,2,29.3284,1
139.04,4,38.9312,1
46.8,4,16.38,1
8.544,4,1.9224,1
842.3760000000001,3,105.29700000000001,0
1214.85,3,352.3065,0
67.78,2,16.945,1
39.9,5,10.374,1
2.688,1,0.84,1
6.6,3,2.904,1
28.4,4,13.064,1
212.94,3,34.0704,1
1001.584,2,125.198,0
569.058,3,-178.8468,1
14.224,2,-10.3124,1
105.584,2,9.2386,1
68.72,2,-14.603,1
1367.84,8,259.8896,0
301.96,2,33.2156,1
170.352,3,-17.0352,1
3.9,2,1.521,1
12.84,3,5.778,1
15.84,3,7.127999999999999,1
563.94,3,112.788,0
62.94,3,11.9586,1
535.41,3,160.623,1
3504.9,5,700.98,2
144.12,3,69.1776,1
314.55,3,150.984,1
3.408,1,0.8946,1
2.072,2,-3.5224,1
328.3992,3,-91.7586,1
53.248000000000005,2,19.968,1
4.992,3,1.6848,1
37.68,2,15.8256,1
258.57599999999996,2,19.3932,1
75.84,2,29.5776,1
45.36,7,21.7728,1
45.78,3,22.89,1
40.29,3,10.0725,1
38.71,7,17.8066,1
1801.632,6,-337.806,0
748.752,8,-162.2296,0
199.96,4,15.9968,1
1516.2,7,394.212,0
167.952,6,-27.2922,1
45.04,2,4.504,1
23.16,2,11.58,1
397.6,5,43.736000000000004,1
85.96,7,40.4012,1
13.12,4,4.3296,1
45.66,3,22.3734,1
158.13,3,77.4837,1
43.6,5,4.36,1
3930.072,3,-786.0144,2
2.3040000000000003,1,0.7776,1
431.976,3,32.3982,1
41.72,7,5.7365,1
104.23,7,28.1421,1
70.26,3,18.9702,1
9.26,2,3.0558,1
105.98,2,4.2392,1
1.24,1,0.5828,1
20.7,2,9.936,1
28.9,5,14.161,1
27.18,1,12.7746,1
465.18,3,120.9468,1
36.63,3,9.8901,1
51.45,3,13.8915,1
7.83,3,3.6018,1
35.4,5,13.452,1
29.9,5,13.455,1
17.48,2,8.2156,1
79.14,3,36.4044,1
8.4,5,4.2,1
498.26,7,134.5302,1
212.94,3,57.4938,1
706.86,7,197.9208,0
114.95,5,2.299,1
43.19,7,20.7312,1
166.44,3,79.8912,1
36.56,5,12.796,1
186.144,6,60.4968,1
353.56800000000004,2,-44.196000000000005,1
81.98,2,40.1702,1
14.624,2,5.1184,1
697.16,5,8.7145,0
30.93,1,12.6813,1
27.496,7,9.2799,1
605.34,6,145.2816,0
210.00799999999998,1,2.6251,1
54.96,3,15.9384,1
164.22,3,50.9082,1
362.94,3,36.294000000000004,1
59.98,2,26.3912,1
332.94,3,6.6588,1
39.872,2,12.9584,1
13.68,2,3.6936,1
3.318,3,-5.6406,1
10.44,1,4.8024,1
136.464,2,15.3522,1
333.57599999999996,3,33.3576,1
12.544,2,4.704,1
20.768,8,-52.9584,1
43.5,3,10.875,1
12.575999999999999,4,4.0872,1
249.95,5,19.996,1
49.12,4,23.0864,1
182.91,3,53.0439,1
107.648,2,33.64,1
99.37200000000001,2,-7.098,1
33.568000000000005,2,-5.4548,1
10.56,2,4.752,1
38.88,6,18.6624,1
35.2,5,16.544,1
45.528,3,15.9348,1
196.77599999999998,3,14.7582,1
2.92,2,-4.8180000000000005,1
200.795,1,-22.948,1
46.688,4,-2.918,1
21.864,3,3.5529,1
11.76,2,5.7624,1
167.94,3,82.2906,1
3.89,1,1.0114,1
52.44,4,24.1224,1
32.36,4,11.6496,1
406.6,5,113.848,1
27.92,4,8.0968,1
399.67199999999997,7,-14.9877,1
3.7439999999999998,4,-2.6208,1
715.2,3,178.8,0
159.8,4,70.312,1
44.75,5,8.5025,1
340.116,6,-9.7176,1
105.52,4,48.5392,1
13.48,1,1.8872,1
85.52,2,22.2352,1
6.16,2,2.9568,1
36.84,3,17.3148,1
15.84,3,0.0,1
44.4,3,22.2,1
21.24,9,7.434,1
9.552,8,-7.3232,1
89.991,3,-152.9847,1
163.96,4,80.3404,1
17.904,2,6.2664,1
966.7,5,-13.81,0
182.112,6,61.4628,1
4.4639999999999995,1,0.3348,1
51.588,1,-15.4764,1
50.4,8,23.184,1
89.568,2,32.4684,1
14.89,1,4.0203,1
543.92,8,135.98,1
4.08,2,1.9176,1
18.9,3,8.693999999999999,1
2275.5,10,386.835,0
1979.7,6,653.3009999999999,0
62.1,6,29.808000000000003,1
37.296,2,-1.0656,1
8.544,2,-7.476,1
68.95,5,28.959,1
296.37,3,80.0199,1
39.98,2,1.999,1
191.058,3,-46.3998,1
13.04,5,3.912,1
1525.1879999999999,6,-2287.782,0
9.216000000000001,4,3.3408,1
28.048000000000002,2,3.5060000000000002,1
64.96,2,21.4368,1
30.56,4,14.9744,1
187.05599999999998,9,11.690999999999999,1
11.808,2,1.3284,1
9.656,1,1.5691,1
20.736,4,7.2576,1
27.36,3,-21.888,1
2314.116,7,-1002.7836,0
34.236,4,-26.2476,1
19.76,2,5.928,1
15.96,2,7.98,1
16.9,5,6.252999999999999,1
25.08,6,9.0288,1
6.68,2,2.004,1
19.44,3,9.3312,1
31.92,2,2.394,1
33.568000000000005,2,11.7488,1
63.94,1,24.9366,1
60.6,5,20.4525,1
22.72,4,6.5888,1
10.68,4,4.0584,1
17.34,3,8.4966,1
3.38,1,1.5548,1
26.976,4,8.7672,1
307.776,7,111.5688,1
244.55,5,4.891,1
12.24,6,5.7528,1
13.98,2,6.0114,1
899.95,5,53.997,0
1.632,1,0.5508,1
267.96,5,16.7475,1
31.95,1,2.2365,1
725.84,4,210.4936,0
10.895999999999999,3,3.9498,1
8.544,2,2.8836,1
32.34,3,15.5232,1
39.9,5,19.95,1
143.856,9,48.5514,1
41.92,4,15.196,1
329.584,2,37.0782,1
87.28,8,41.0216,1
279.45599999999996,6,20.9592,1
8.0,2,3.84,1
27.24,5,9.533999999999999,1
16.36,1,1.636,1
15.78,2,0.6312,1
45.98,2,12.8744,1
198.27200000000002,8,-32.2192,1
720.76,5,54.056999999999995,0
70.56,6,23.9904,1
81.96,2,22.9488,1
64.86399999999999,4,6.4864,1
151.192,1,13.2293,1
88.77600000000001,3,7.7679,1
11.56,4,5.4332,1
15.58,1,3.895,1
85.056,3,28.7064,1
273.96,2,71.2296,1
306.9,3,79.794,1
15.552,3,5.4432,1
347.361,7,-69.4722,1
10.368,2,3.6288,1
98.16,6,9.816,1
31.44,3,7.86,1
348.48800000000006,7,117.6147,1
172.736,4,-30.2288,1
15.54,3,7.6146,1
105.552,6,35.6238,1
25.92,5,9.072000000000001,1
15.808,8,5.3352,1
10.368,2,3.7584,1
358.2,3,41.79,1
545.9159999999999,14,72.7888,1
40.41,9,18.5886,1
167.976,3,10.4985,1
109.53,3,47.0979,1
9.82,2,4.8118,1
26.351999999999997,3,9.5526,1
22.5,6,10.8,1
9.96,2,4.5816,1
213.08,7,102.2784,1
1025.88,6,235.9524,0
21.98,7,9.891,1
63.2,5,23.384,1
39.0,12,11.31,1
2.907,3,-2.0349,1
556.665,5,6.5489999999999995,1
71.98,2,15.1158,1
79.98,2,26.3934,1
24.671999999999997,4,7.71,1
3.7439999999999998,1,1.3104,1
445.96,5,55.745,1
36.24,1,15.2208,1
10.65,3,5.0055,1
87.92,4,40.4432,1
22.424,1,8.408999999999999,1
90.48,3,33.93,1
42.76,1,11.1176,1
10.08,7,3.528,1
101.34,3,8.1072,1
224.75,5,62.93,1
73.176,6,-197.5752,1
20.736,4,7.2576,1
39.984,2,-8.9964,1
15.36,2,7.68,1
36.288000000000004,7,12.7008,1
150.384,2,15.0384,1
280.782,3,-60.8361,1
31.984,2,1.1994,1
11.232000000000001,3,3.9312,1
26.4,5,11.88,1
3.52,2,1.0208,1
1649.95,5,659.98,0
111.9,6,51.474,1
599.165,5,35.245,0
46.53,3,12.0978,1
31.984,2,1.999,1
161.56799999999998,2,16.1568,1
4.064,1,1.3716,1
6.216,4,-4.9728,1
8.896,4,0.6672,1
1640.7,5,459.39599999999996,0
270.0,3,97.2,1
19.52,2,5.367999999999999,1
9.81,5,-6.867000000000001,1
213.21599999999998,3,15.9912,1
588.784,2,183.995,0
2.064,1,0.1548,1
6.367999999999999,2,2.388,1
99.6,1,36.852,1
62.29600000000001,13,21.0249,1
10.71,3,2.7846,1
20.936,1,7.0659,1
33.0,6,8.25,1
249.95,5,87.4825,1
357.93,3,7.1586,1
57.4,5,10.905999999999999,1
331.96,2,149.382,1
40.56,2,12.9792,1
86.2,5,24.998,1
38.016,6,13.7808,1
8.384,1,0.7336,1
6.848,2,0.7704,1
19.6,5,9.604,1
68.46,2,20.538,1
13.344000000000001,6,4.3368,1
1478.2720000000002,8,92.39200000000001,0
16.272000000000002,1,-3.8646,1
9.24,3,4.4352,1
32.34,10,-23.715999999999998,1
56.06399999999999,4,19.6224,1
108.72,5,36.693000000000005,1
181.47,5,-320.597,1
16.176,3,6.066,1
122.352,3,13.7646,1
585.552,3,73.194,0
19.44,3,9.3312,1
123.92,5,9.294,1
13.36,5,4.008,1
78.256,2,-17.6076,1
102.01799999999999,7,-183.6324,1
750.68,2,37.534,0
44.4,3,22.2,1
84.55,5,22.8285,1
17.94,3,8.7906,1
128.4,3,62.916000000000004,1
1.869,1,-1.3083,1
103.19200000000001,1,11.6091,1
36.0,2,6.48,1
239.96,4,115.1808,1
40.68,2,0.4068,1
419.13599999999997,4,-68.1096,1
23.471999999999998,3,7.6284,1
3.592,4,-6.2860000000000005,1
23.976,3,-5.6943,1
6.263999999999999,3,2.0358,1
20.808000000000003,3,1.8207,1
218.352,3,-19.1058,1
18.16,2,1.8159999999999998,1
7.36,2,0.1472,1
41.4,4,19.872,1
411.332,4,-4.8392,1
7.656000000000001,4,-6.1248,1
63.92,2,19.176,1
6.56,2,1.9024,1
7.83,3,3.6018,1
41.9,2,8.799,1
664.1460000000001,6,88.5528,0
8.96,2,4.3904,1
3.312,1,0.6624,1
20.136,3,1.2585,1
8.856,3,2.8782,1
859.2,4,-186.16,0
61.96,2,27.881999999999998,1
17.92,4,8.6016,1
145.9,5,62.736999999999995,1
56.70399999999999,2,19.1376,1
11.12,2,3.475,1
32.896,4,11.1024,1
22.776,3,7.6869,1
239.97,3,2.3997,1
160.32,2,44.8896,1
128.85,3,3.8655,1
1319.96,4,527.984,0
239.96,10,-10.284,1
54.768,2,6.846,1
13.392000000000001,3,3.1806,1
23.92,5,8.671,1
255.968,4,-28.7964,1
21.552,6,7.0044,1
58.24,4,15.7248,1
80.28,12,36.9288,1
9.78,2,4.0098,1
1.81,1,0.6516,1
37.94,2,18.2112,1
79.96,5,27.986,1
115.296,3,40.3536,1
2479.96,4,743.988,2
179.94,6,75.5748,1
26.85,3,5.1015,1
323.37,3,129.34799999999998,1
59.94,3,28.1718,1
64.14,3,30.7872,1
11.67,3,5.6016,1
12.96,2,6.2208,1
17.43,3,8.0178,1
181.986,2,-54.5958,1
1.5919999999999999,2,-2.6268,1
22.344,3,2.5137,1
455.97,6,-218.8656,1
10.44,6,-7.656000000000001,1
5.2139999999999995,2,-4.1712,1
67.4,5,17.524,1
25.16,2,10.5672,1
126.56,4,47.46,1
43.68,3,11.7936,1
139.93,7,34.9825,1
2.6719999999999997,1,0.33399999999999996,1
16.656,6,-3.123,1
79.512,3,20.8719,1
36.288000000000004,7,12.7008,1
67.9932,1,-12.9987,1
10.16,2,3.4544,1
6.16,2,1.9712,1
56.3,2,15.764000000000001,1
6.48,1,3.1104,1
1325.85,5,238.653,0
14.94,3,6.8724,1
34.54,1,17.27,1
2999.95,5,1439.976,2
64.12,4,30.7776,1
19.456,4,2.1888,1
209.986,2,8.9994,1
29.76,5,1.86,1
89.76799999999999,1,-2.5648,1
959.9839999999999,2,335.9944,0
15.552,3,5.6376,1
34.36,1,-7.3015,1
98.376,3,35.6613,1
29.94,4,-23.951999999999998,1
17.472,3,5.6784,1
36.738,1,-9.1845,1
179.94,2,-44.985,1
383.64,6,122.7648,1
56.52,3,15.8256,1
6.56,2,1.9024,1
243.92,5,-15.245,1
47.52,9,22.8096,1
19.98,1,8.5914,1
8.0,5,3.44,1
6.16,2,1.9712,1
83.56,4,1.6712,1
546.06,3,163.81799999999998,1
269.49,3,5.3898,1
10.9,5,3.597,1
6.096,2,2.2098,1
34.05,3,9.533999999999999,1
352.38,2,81.0474,1
245.98,2,27.0578,1
18.94,1,9.47,1
59.913000000000004,7,-45.9333,1
391.98,2,109.7544,1
437.85,3,131.355,1
68.62,2,32.2514,1
25.02,3,6.5052,1
10.71,3,2.7846,1
55.983999999999995,2,4.1988,1
14.48,5,4.887,1
142.488,3,-3.5622,1
14.16,1,1.062,1
79.92,5,27.971999999999998,1
590.352,6,206.6232,0
17.088,2,1.068,1
98.39200000000001,1,-11.0691,1
11.05,5,2.9835,1
7.78,2,2.0228,1
659.9,2,217.767,0
53.04,3,-4.641,1
843.9,2,371.316,0
1496.16,9,224.424,0
117.96,2,5.898,1
21.3,5,8.732999999999999,1
1040.8,5,281.01599999999996,0
29.34,6,7.9218,1
19.52,2,5.367999999999999,1
443.92,4,8.8784,1
499.95,5,174.9825,1
3.04,1,1.0336,1
201.96,2,50.49,1
68.64,11,17.16,1
100.0,4,21.0,1
359.98,2,21.5988,1
6.16,2,2.9568,1
2348.82,9,399.2994,0
13.872,6,4.6818,1
273.552,3,-13.6776,1
815.2919999999999,9,-339.705,0
234.45,3,103.15799999999999,1
1256.22,6,75.3732,0
17.46,2,8.2062,1
10.527999999999999,7,3.6848,1
152.8,5,76.4,1
82.56,5,28.896,1
284.97,3,85.491,1
60.84,3,23.1192,1
1325.76,6,149.148,0
572.16,3,35.76,0
28.8,9,10.08,1
11.12,4,2.8912,1
7.04,4,3.0976,1
17.94,3,8.7906,1
34.76,5,11.297,1
74.45,5,20.1015,1
192.22,14,69.1992,1
19.44,3,9.3312,1
32.4,5,15.552,1
57.9,5,28.95,1
10.56,2,0.0,1
1194.165,5,210.735,0
40.99,1,20.0851,1
2.94,1,0.7938,1
45.24,4,-30.16,1
18.688,4,2.336,1
11.648,2,3.7856,1
112.77600000000001,3,-8.4582,1
377.45,5,-264.215,1
15.936,4,5.1792,1
28.68,3,-7.17,1
21.44,2,7.504,1
511.056,9,-95.823,1
18.656,2,1.3992,1
11.088,7,-8.1312,1
66.688,1,4.168,1
99.488,2,8.7052,1
14.62,2,6.8714,1
53.983999999999995,14,17.5448,1
389.97,3,132.5898,1
355.36,4,92.3936,1
140.376,3,8.7735,1
15.84,2,5.544,1
8.448,2,2.64,1
12.96,2,6.2208,1
57.408,6,5.7408,1
27.6,4,2.208,1
38.976,3,-50.6688,1
20.44,7,9.198,1
109.92,2,53.8608,1
6.38,1,2.9348,1
6.48,1,3.1104,1
15.84,3,7.127999999999999,1
1049.93,7,293.9804,0
154.9,5,40.274,1
98.352,3,35.6526,1
14.32,5,5.191,1
129.888,6,12.9888,1
48.943999999999996,7,16.5186,1
275.058,3,-90.3762,1
27.36,9,9.3024,1
44.75,5,20.585,1
134.99,1,36.4473,1
26.4,5,12.672,1
542.94,3,141.1644,1
71.08800000000001,2,-1.7772,1
27.396,9,-42.4638,1
13.456,1,-23.548000000000002,1
11.84,1,4.44,1
35.88,6,17.5812,1
40.751999999999995,3,15.282,1
139.96,5,-22.7435,1
2.6239999999999997,1,0.2952,1
136.53,1,-52.3365,1
263.96,1,42.8935,1
11.64,3,3.3756,1
40.176,3,14.5638,1
79.44,3,30.1872,1
357.93,3,7.1586,1
127.764,2,21.294,1
2799.9440000000004,7,1014.9797,2
19.44,3,9.3312,1
36.792,1,4.1391,1
5.94,3,1.6038,1
177.55,5,47.9385,1
619.95,5,111.59100000000001,0
29.16,3,8.4564,1
57.96,7,27.2412,1
29.403000000000002,3,5.2272,1
81.4,5,21.164,1
8.72,5,2.289,1
91.176,3,4.5588,1
159.968,4,29.994,1
12.96,2,6.2208,1
331.536,3,-82.884,1
899.91,9,395.9604,0
946.3439999999999,7,118.29299999999999,0
178.11,3,32.0598,1
1089.75,3,305.13,0
61.06,2,28.0876,1
459.92,4,41.3928,1
27.52,4,12.6592,1
638.82,9,185.2578,0
30.69,3,7.9794,1
25.16,2,8.5544,1
13.92,3,4.872,1
19.36,2,9.2928,1
19.3,2,5.79,1
38.376,3,13.4316,1
12.96,2,6.3504,1
26.48,1,10.0624,1
532.72,2,53.272,1
26.72,4,12.8256,1
20.04,3,9.6192,1
795.48,7,7.9548,0
21.56,7,6.8992,1
249.584,2,31.198,1
68.112,3,17.8794,1
16.56,3,-2.484,1
74.95,5,36.7255,1
355.455,3,-184.8366,1
44.4,3,22.2,1
20.65,5,9.499,1
866.4,4,225.264,0
5.56,2,1.4456,1
3.16,4,-8.532,1
1999.96,5,624.9875,0
46.152,3,12.1149,1
32.985,3,-1.9791,1
481.32,4,125.1432,1
6.3839999999999995,1,2.1546,1
542.94,3,152.0232,1
54.92,4,19.7712,1
1448.82,10,209.274,0
353.88,6,17.694000000000003,1
333.57599999999996,3,25.0182,1
60.144,6,20.2986,1
85.2,6,20.235,1
3.15,1,1.5119999999999998,1
22.72,4,10.224,1
14.91,3,4.6221,1
1158.12,4,335.8548,0
599.99,1,233.9961,0
23.968000000000004,2,2.3968,1
638.288,7,-31.9144,0
13.208,1,4.6228,1
15.527999999999999,3,5.8229999999999995,1
104.85,1,50.328,1
30.48,3,7.9248,1
112.648,1,11.2648,1
71.976,3,24.2919,1
2.21,1,0.5967,1
15.52,4,7.4496,1
36.44,4,16.398,1
217.764,6,-384.7164,1
39.071999999999996,6,4.3956,1
22.638,7,-16.6012,1
95.14399999999999,7,10.7037,1
12.32,5,1.848,1
4.419,3,-3.0933,1
35.0,7,16.8,1
72.78399999999999,1,0.0,1
97.84,2,25.4384,1
51.75,1,15.525,1
46.672,2,16.3352,1
1395.54,9,362.8404,0
117.36,4,36.3816,1
18.9,3,8.693999999999999,1
77.52,2,37.9848,1
421.37199999999996,2,-6.0196,1
575.9680000000001,4,43.1976,0
10.368,2,3.6288,1
15.984000000000002,2,1.1988,1
10.272,3,1.1556,1
61.792,4,6.1792,1
205.9992,3,-27.2646,1
12.192,3,4.1148,1
87.16799999999999,2,8.7168,1
31.744,2,8.3328,1
132.224,4,-18.1808,1
105.52,4,48.5392,1
91.96,2,15.6332,1
1487.976,3,185.997,0
19.44,3,9.3312,1
11.672,1,-0.7295,1
279.96,4,78.3888,1
12.912,3,4.6806,1
17.088,4,5.7672,1
93.15,9,44.711999999999996,1
11.52,4,5.6448,1
238.62,2,4.7724,1
7.77,1,2.0979,1
285.48,5,-10.7055,1
19.168,4,6.4692,1
26.136,3,1.9602,1
419.4,4,201.312,1
90.801,1,14.1246,1
181.764,2,-8.0784,1
5.56,2,2.224,1
581.96,2,104.7528,0
29.98,1,8.0946,1
519.96,4,176.7864,1
6.263999999999999,3,2.0358,1
363.92,5,0.0,1
64.2,5,-42.8,1
38.52,3,-26.964000000000002,1
72.6,5,-8.1675,1
57.568000000000005,4,5.7568,1
83.7,5,3.3480000000000003,1
32.4,5,15.552,1
47.98,2,11.0354,1
415.968,4,51.996,1
304.9,5,6.098,1
80.96,4,29.1456,1
777.21,7,54.4047,0
32.4,5,15.552,1
225.56799999999998,2,2.8196,1
36.6,3,15.372,1
715.64,2,178.91,0
795.51,3,143.1918,0
549.99,1,274.995,0
74.76,3,34.3896,1
29.22,3,12.8568,1
9.64,2,4.7236,1
33.488,7,-1.2558,1
23.04,3,-4.896,1
1.3619999999999999,1,-2.1792,1
14.76,5,-11.439,1
239.666,2,14.097999999999999,1
301.96,2,45.294,1
7.968,2,2.8884,1
109.92,2,53.8608,1
19.44,3,9.3312,1
11.16,2,4.3524,1
79.47,3,22.2516,1
4.56,2,2.0064,1
1133.35,5,294.671,0
4.672,1,0.584,1
104.58,6,-80.178,1
1603.136,4,100.196,0
1293.488,7,80.843,0
127.95,3,21.7515,1
59.76,1,16.7328,1
108.08,7,54.04,1
9.54,3,4.3884,1
11.735999999999999,3,1.0269,1
447.86,7,219.4514,1
17.94,3,8.7906,1
245.88,6,68.8464,1
192.16,4,92.2368,1
801.568,2,50.098,0
368.91,9,180.7659,1
885.528,9,-99.6219,0
28.28,2,7.3528,1
4912.59,3,196.5036,2
14.352,3,5.0232,1
179.97,3,86.3856,1
42.76,1,11.1176,1
45.68,2,21.0128,1
25.06,2,11.7782,1
38.431999999999995,1,13.4512,1
21.568,2,1.6176,1
81.57600000000001,3,2.0394,1
2.78,1,1.3622,1
99.87,3,23.9688,1
44.4,3,22.2,1
21.4,5,9.63,1
71.12,4,22.0472,1
259.96,4,124.7808,1
9.78,1,4.89,1
24.191999999999997,9,7.56,1
31.56,3,10.4148,1
59.94,3,28.1718,1
45.36,4,22.2264,1
26.4,5,12.672,1
41.4,4,19.872,1
16.95,1,1.0170000000000001,1
24.704,2,9.264,1
59.7,3,26.865,1
14.52,3,5.6628,1
104.184,3,33.8598,1
46.53,3,13.0284,1
25.5,3,6.63,1
14.9,5,1.043,1
87.71,7,41.2237,1
199.764,2,8.8784,1
94.6,4,27.434,1
4228.704000000001,6,158.5764,2
2003.92,5,-25.049,0
209.97,3,58.7916,1
659.9,2,217.767,0
110.96,2,53.2608,1
67.8,4,1.3559999999999999,1
313.176,2,-120.0508,1
22.96,7,6.6584,1
1099.5,10,362.835,0
1215.92,8,316.1392,0
7.31,1,3.4357,1
8.92,4,3.9248,1
87.21,3,-45.3492,1
15.552,3,5.4432,1
683.988,2,-113.99799999999999,0
13.392000000000001,3,1.0044,1
16.776,3,4.8231,1
527.92,2,85.787,1
25.4,5,8.636000000000001,1
177.48,3,19.9665,1
71.976,3,8.997,1
95.992,1,9.5992,1
13.216,4,4.2952,1
435.84,12,130.752,1
5.88,2,1.5876,1
211.168,4,18.4772,1
6.28,1,2.6376,1
95.1,5,30.432,1
25.92,4,12.4416,1
48.84,4,13.1868,1
25.9,5,12.690999999999999,1
42.68,4,19.6328,1
299.97,3,125.9874,1
262.24,2,78.672,1
234.36,6,112.4928,1
20.736,4,7.2576,1
10.5,5,2.94,1
23.968000000000004,2,7.7896,1
521.96,4,-250.5408,1
676.55,5,6.7655,0
154.9,5,40.274,1
30.56,4,14.9744,1
770.352,3,77.0352,0
21.12,4,6.5472,1
575.928,9,57.5928,0
7.78,2,2.0228,1
123.92,4,55.763999999999996,1
17.22,3,5.166,1
226.56,6,63.4368,1
107.88,3,10.788,1
81.98,2,40.1702,1
104.85,1,50.328,1
8.704,2,3.1552,1
19.92,4,9.7608,1
43.02,3,15.4872,1
240.78400000000002,1,30.098000000000003,1
414.96,2,124.488,1
387.72,5,-67.851,1
360.38,2,93.6988,1
13.56,2,6.2376,1
552.0,10,34.5,1
429.9,5,111.774,1
32.06,2,15.3888,1
161.96,2,45.3488,1
19.86,2,5.7594,1
12.96,2,6.3504,1
20.544,6,6.42,1
185.58,6,76.0878,1
77.56,2,35.6776,1
87.92,4,0.8792,1
245.94,6,120.5106,1
8.6,1,4.042,1
504.9,5,126.225,1
2357.488,7,884.058,0
369.54400000000004,7,32.3351,1
184.752,3,-20.7846,1
64.96,5,-4.06,1
13.52,2,1.69,1
458.43,5,-137.529,1
387.13599999999997,4,24.195999999999998,1
328.59,3,-147.8655,1
338.352,3,4.2294,1
25.92,4,12.4416,1
91.36,4,42.0256,1
87.96,3,7.6965,1
5.2139999999999995,2,-4.1712,1
12.294,1,-8.6058,1
19.76,4,8.2992,1
109.764,2,8.5372,1
128.85,3,3.8655,1
127.95,3,21.7515,1
68.52,3,31.5192,1
74.94,3,14.2386,1
2548.56,6,286.71299999999997,2
271.44,3,122.148,1
287.88,3,35.985,1
14.9,5,7.152,1
4158.912,8,363.9048,2
91.96,2,15.6332,1
33.11,7,12.9129,1
19.44,3,9.3312,1
55.48,1,26.6304,1
91.92,5,11.49,1
17.34,2,4.6818,1
71.98,2,15.1158,1
7.08,3,2.478,1
69.98,2,4.8986,1
646.2719999999999,8,64.6272,0
10.368,2,3.7584,1
8.4,5,0.336,1
71.96,5,25.186,1
18.48,2,6.006,1
9.84,3,2.8536,1
239.24,1,23.924,1
21.12,4,6.5472,1
54.9,5,15.372,1
15.24,3,5.1816,1
19.567999999999998,2,-52.8336,1
310.392,4,-512.1468,1
42.6,3,16.614,1
113.94,6,54.6912,1
129.92,4,5.1968,1
5.28,3,2.5344,1
859.2,3,75.18,0
506.28,3,177.19799999999998,1
14.368,2,3.9512,1
314.35200000000003,3,-35.3646,1
27.888,7,10.1094,1
238.15200000000002,3,89.307,1
692.94,3,173.235,0
16.146,9,-12.9168,1
1345.485,5,-1031.5385,0
173.488,7,54.215,1
57.75,5,16.17,1
272.4,5,76.27199999999999,1
11.952,3,4.0338,1
28.0,4,7.7,1
12.200999999999999,7,-9.7608,1
2.068,1,-3.4122,1
83.84,8,30.392,1
11.36,2,5.3392,1
36.4,5,17.472,1
27.968000000000004,2,6.992000000000001,1
142.04,4,38.3508,1
14.67,3,6.0147,1
1199.96,5,224.9925,0
12.6,3,6.1739999999999995,1
17.94,3,8.073,1
23.904,6,7.7688,1
88.96,8,10.008,1
518.2719999999999,8,-97.176,1
6.98,1,3.3504,1
343.2,1,38.61,1
17.544,3,5.9211,1
152.688,2,-26.7204,1
3.488,2,0.5668,1
5.888,2,-1.3248,1
153.55200000000002,3,51.8238,1
270.62,2,2.7062,1
468.9,6,206.31599999999997,1
72.48,2,30.4416,1
10.95,3,3.285,1
191.82,3,61.3824,1
151.056,9,7.5528,1
25.16,5,-11.322000000000001,1
6.216,6,-9.6348,1
23.616,9,2.6568,1
24.031999999999996,2,-0.6008,1
2.088,1,0.6786,1
4.488,6,-6.732,1
29.22,3,12.8568,1
6.48,1,3.1104,1
1.188,2,-0.99,1
272.64599999999996,3,18.1764,1
212.8,2,95.76,1
38.52,9,18.1044,1
72.64,2,21.791999999999998,1
45.4,4,12.712,1
13.76,2,6.3296,1
80.991,1,8.0991,1
11.784,3,3.9771,1
4.36,2,1.7876,1
2888.127,11,609.7157,2
1299.66,2,350.9082,0
2254.41,5,375.735,0
104.85,3,28.3095,1
59.97,3,20.3898,1
314.532,2,-83.8752,1
13.632,4,3.5784,1
19.432000000000002,2,-49.5516,1
65.44,5,-8.18,1
6.0,2,2.1,1
1.9080000000000001,3,-3.2436,1
1474.8020000000001,7,-21.0686,0
110.096,2,33.0288,1
16.752,6,5.4444,1
1537.0739999999998,9,0.0,0
449.37199999999996,2,-12.8392,1
41.903999999999996,6,14.1426,1
2279.96,4,592.7896,0
14.94,3,6.8724,1
191.976,3,19.1976,1
23.831999999999997,3,6.5538,1
409.216,8,61.3824,1
72.58800000000001,2,-128.2388,1
61.568000000000005,2,4.6176,1
20.96,4,6.812,1
44.75,5,8.5025,1
11.96,2,5.382000000000001,1
3.912,1,1.2714,1
327.996,6,54.666000000000004,1
49.408,4,18.528,1
53.25,3,20.7675,1
3.76,2,1.3159999999999998,1
767.2139999999999,14,161.9674,0
163.96,5,59.4355,1
161.28,2,12.095999999999998,1
192.8,4,55.912,1
27.695999999999998,3,3.4619999999999997,1
73.164,6,-186.5682,1
32.064,6,11.2224,1
205.666,2,-12.097999999999999,1
115.44,3,30.0144,1
274.8,5,134.65200000000002,1
195.64,4,3.9128,1
257.98,2,74.8142,1
119.04,6,48.8064,1
20.07,3,9.2322,1
11.76,4,3.1752,1
11.76,4,3.1752,1
40.736,2,14.7668,1
201.584,2,12.599,1
340.704,6,-34.0704,1
354.9,5,88.725,1
1198.33,10,70.49,0
87.92,4,0.8792,1
51.968,2,10.3936,1
51.336000000000006,3,5.7753,1
332.704,1,33.2704,1
42.408,3,9.5418,1
81.54,3,38.3238,1
